,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
[run number],r,step-size,rw-type,[step],mean [distance-to-zero] of turtles,step-size * sqrt ticks,mean [xcor] of turtles,mean [ycor] of turtles,100 * count patches with [pcolor = yellow] / count patches,time-all-covered,time-border-reached,map [ t -> [ current-angle ] of t ] sort turtles,map [ t -> [ angle ] of t ] sort turtles
73,2.4,0.6,deterministic,10000,0.5667548921406431,60,0.01672771944995938,-0.07308649747303235,0.08822664444662288,0,0,[0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333334],[0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333334]
70,2.1,2,deterministic,10000,1.7109933853377541,200,-0.018321282459649847,0.8860834697863283,69.57161062640918,0,25,[0.5238095238095238 0.5238095238095238 0 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238],[0.5238095238095238 0.5238095238095238 0 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238 0.5238095238095238]
74,2.4,0.8,deterministic,10000,0.8044698924265493,80,0.14499796214835,-0.02435677211124295,0.17645328889324577,0,0,[0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333],[0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333]
75,2.4,1,deterministic,10000,0.8550508259430566,100,-0.019722757599276934,0.02104323835624152,0.15684736790510734,0,0,[0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333],[0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333]
76,2.4,1.2,deterministic,10000,1.182618561231699,120,0.14866208909047962,0.10792951204770106,0.34310361729242234,0,0,[0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333],[0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333]
77,2.4,1.4,deterministic,10000,1.1188153328044605,140,-0.23747647351808257,0.029938193373588898,0.15684736790510734,0,0,[0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333],[0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333]
78,2.4,1.6,deterministic,10000,1.4587988129352525,160,0.17365088423324848,-0.13301773556395932,0.3333006567983531,0,0,[0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333334],[0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333334]
79,2.4,1.8,deterministic,10000,1.7599438748420584,180,-0.11279362586152232,-0.22885119770729168,0.5195569061856681,0,0,[0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333],[0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333]
81,2.7,0.2,deterministic,10000,0.17592280436463148,20,-0.01291685042903475,0.01379305577112361,0.009802960494069209,0,0,[0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296295],[0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296298]
82,2.7,0.4,deterministic,10000,1.1815048831234183,40,0.0653908160278861,-0.7993969150259781,46.55425938633467,0,140,[0 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296295],[0 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296298]
80,2.4,2,deterministic,10000,1.8046951812537944,200,-0.24450086789725042,0.21484601094524344,0.39211841976276834,0,0,[0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333],[0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333334 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333334 0.5833333333333333 0.5833333333333333 0.5833333333333333 0.5833333333333333]
83,2.7,0.6,deterministic,10000,0.5038168457482515,60,0.04387291135325792,0.017143064941841157,0.08822664444662288,0,0,[0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296298],[0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296295]
84,2.7,0.8,deterministic,10000,0.6936101185037639,80,-0.04933890325475023,-0.10075966741534575,0.1274384864228997,0,0,[0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296298],[0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296295]
85,2.7,1,deterministic,10000,0.8762659050541043,100,-0.07220542278012297,-0.11591229832090542,0.15684736790510734,0,0,[0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296298],[0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296295 0.6296296296296298 0.6296296296296295 0.6296296296296298 0.6296296296296298 0.6296296296296295 0.6296296296296295]
